country,year,log_gdppc_growth,rgdpe,rgdp_pc,tariff,tariff_import_weighted,tariff_lag1,tariff_lag2,trade_gdp,income_group,hc,csh_i,csh_g,pl_i,pop_growth
Ecuador,2009,-3.972350240159628,146136.546875,9856.805631192436,3.8,6.806648726462977,7.78156240176531,8.851318401296744,57.3473460627608,Lower-middle-income countries,2.68247008323669,0.207223027944565,0.126624867320061,0.413786804482749,0.017057702083505877
Ecuador,2010,4.27977460092599,155106.203125,10287.811959119686,10.49,6.793567997401129,6.806648726462977,7.78156240176531,65.7773849135062,Upper-middle-income countries,2.70501255989075,0.215186893939972,0.125547528266907,0.465269673810295,0.01677088053131648
Ecuador,2011,10.679055152257888,175443.3125,11447.260470564608,3.99,6.171413818460675,6.793567997401129,6.806648726462977,70.0356837525249,Upper-middle-income countries,2.71133708953857,0.216572999954224,0.123964034020901,0.475281200902625,0.016415369766541232
Ecuador,2012,4.933228549620239,187273.40625,12026.141354904776,4.07,6.341201399843467,6.171413818460675,6.793567997401129,67.0029290916898,Upper-middle-income countries,2.71767663955688,0.219147801399231,0.115782544016838,0.483064798947969,0.015921344058939635
Ecuador,2013,5.995753308810592,201845.234375,12769.254122254213,7.44,7.434661068584386,6.341201399843467,6.171413818460675,63.4333003342414,Upper-middle-income countries,2.7240309715271,0.239309281110764,0.121021084487438,0.483888953342666,0.01497408961169766
Ecuador,2014,2.808535352595598,210588.75,13132.966729786436,3.6,7.170617862365056,7.434661068584386,6.341201399843467,61.4263766217565,Upper-middle-income countries,2.73040008544922,0.247785672545433,0.131686866283417,0.482757715765653,0.014320588658380817
Ecuador,2015,-8.172755844526414,196859.234375,12102.330711335913,12.15,7.745574776769916,7.170617862365056,7.434661068584386,47.8280397077826,Upper-middle-income countries,2.73678398132324,0.234479263424873,0.145428106188774,0.478262874489785,0.014309305983938092
Ecuador,2016,-1.8864466006439429,196017.78125,11876.166644219113,8.43,8.73650383471946,7.745574776769916,7.170617862365056,40.5344917996647,Upper-middle-income countries,2.74318289756775,0.210963129997253,0.152859449386597,0.483130931029908,0.01458091477705592
Ecuador,2017,5.9311782124517265,211201.3125,12601.871957065116,4.52,9.571134078475762,8.73650383471946,7.745574776769916,43.6177233172817,Upper-middle-income countries,2.74959659576416,0.239988207817078,0.155411392450333,0.466580443773661,0.015294608398004339
Ecuador,2018,2.006544577809599,219210.9375,12857.288085132115,18.27,10.462603799057577,9.571134078475762,8.73650383471946,48.0093476154836,Upper-middle-income countries,2.75602555274963,0.23684173822403,0.159585207700729,0.466929538328659,0.017157239103514854
Ecuador,2019,2.237294679286528,227989.8125,13148.185489510077,8.74,11.31505307931478,10.462603799057577,9.571134078475762,48.0828494933307,Upper-middle-income countries,2.76246953010559,0.220845773816109,0.160325944423676,0.452370058778951,0.016893547962716582
Ecuador,2020,-10.142423690168911,208447.921875,11880.03816667726,7.65,10.151977191248264,11.31505307931478,10.462603799057577,43.9893109378389,Upper-middle-income countries,2.76892852783203,0.19123686850071,0.159229382872581,0.422509110371717,0.011812525823048592
Ecuador,2021,12.23768947048729,237414.90625,13426.581302007064,4.77,7.3549235882503545,10.151977191248264,11.31505307931478,53.261275610573,Upper-middle-income countries,2.8261821269989,0.225375175476074,0.14251184463501,0.415918115887011,0.007743140235145329
Ecuador,2022,5.108694505864264,251857.5,14130.32739136677,2.16,7.83295162957737,7.3549235882503545,10.151977191248264,61.880792818786,Upper-middle-income countries,2.79839634895325,0.234756320714951,0.135777547955513,0.431353380558263,0.007967236520341814
Ecuador,2023,-1.3190534700211032,250735.21875,13945.164699740262,14.29,8.157358422138843,7.83295162957737,7.3549235882503545,56.9977535649091,Upper-middle-income countries,2.82538056373596,0.221291899681091,0.14183384180069,0.454065510682959,0.008724560270223947
El Salvador,1995,7.814397878745893,23349.6953125,4052.2673490935904,8.32,9.152705377463338,,,59.3607543357884,Lower-middle-income countries,1.76273334026337,0.133813545107842,0.164367809891701,0.595745559676496,0.008365491882748266
El Salvador,1996,3.6225378116188978,24392.380859375,4201.753515567537,6.23,7.7077853625778445,9.152705377463338,,55.2818567293307,Lower-middle-income countries,1.78564345836639,0.0989476069808006,0.162122428417206,0.613893669180524,0.0074615102434576475
El Salvador,1997,5.157861793300711,25857.3515625,4424.16057455303,6.15,7.351497965894481,7.7077853625778445,9.152705377463338,63.5570927549383,Lower-middle-income countries,1.80885148048401,0.101874805986881,0.165825590491295,0.593359222448724,0.006745512048618396
El Salvador,1998,4.145112932948436,27118.638671875,4611.400878875612,6.54,6.300458583055697,7.351497965894481,7.7077853625778445,60.8722907509534,Lower-middle-income countries,1.83236122131348,0.132697984576225,0.165536448359489,0.578890575912819,0.006175182362201159
El Salvador,1999,3.52274255918843,28249.185546875,4776.743865617444,4.66,6.379249671926242,6.300458583055697,7.351497965894481,60.9904896201298,Lower-middle-income countries,1.85617637634277,0.126580283045769,0.166190803050995,0.560049840874766,0.0056159360383281065
El Salvador,2000,1.7731956993170428,28897.8359375,4862.200298198024,4.63,6.839608490338973,6.379249671926242,6.300458583055697,68.7100889044911,Lower-middle-income countries,1.88030099868774,0.130382284522057,0.165650248527527,0.556364106597383,0.004970127288388859
El Salvador,2001,3.958326387702016,30189.5625,5058.52194850588,5.07,6.894067978772755,6.839608490338973,6.379249671926242,65.8907385362251,Lower-middle-income countries,1.89369809627533,0.139487966895103,0.172866463661194,0.529098326820194,0.004146276923932213
El Salvador,2002,4.137769349292775,31562.8515625,5272.222651187287,4.97,7.088619302223539,6.894067978772755,6.839608490338973,65.9190907767708,Lower-middle-income countries,1.90719056129456,0.13844995200634,0.169625148177147,0.502306803072033,0.0031069000342296427
El Salvador,2003,3.4058680782729667,32721.640625,5454.880485426681,7.43,7.377891564261293,7.088619302223539,6.894067978772755,68.23698247861,Lower-middle-income countries,1.92077922821045,0.148460328578949,0.168578594923019,0.50152318410272,0.0019971254582302755
El Salvador,2004,2.959436835298135,33738.60546875,5618.726732696929,7.65,7.268265927588661,7.377891564261293,7.088619302223539,69.7822641767691,Lower-middle-income countries,1.93446469306946,0.146613791584969,0.170780286192894,0.50130992749852,0.0010117243914260499
El Salvador,2005,6.0161917578547275,35836.09765625,5967.135495742458,6.61,7.335577518220674,7.268265927588661,7.377891564261293,69.7158116750578,Lower-middle-income countries,1.94824767112732,0.149687305092812,0.169844180345535,0.490458992568496,0.0001510376681987946
El Salvador,2006,7.210897800563032,38494.75,6413.312921222614,6.72,8.599589580997721,7.335577518220674,7.268265927588661,73.4555675070266,Lower-middle-income countries,1.96212887763977,0.162869423627853,0.168437331914902,0.493036835224859,-0.0005428094661403815
El Salvador,2007,4.776605655447241,40428.6015625,6727.085778635114,6.51,6.861339371779058,8.599589580997721,7.335577518220674,77.6210560347995,Lower-middle-income countries,1.97610890865326,0.162458777427673,0.159836679697037,0.512944144778156,0.0012495690363558687
El Salvador,2008,2.62149619690053,41636.92578125,6905.767916433707,7.07,6.9324337586887,6.861339371779058,8.599589580997721,80.6659739399085,Lower-middle-income countries,1.9901887178421,0.16229535639286,0.16830749809742,0.518407459422243,0.003234956602227834
El Salvador,2009,2.3633184583063738,42766.87890625,7070.917017262266,5.29,7.263478790468837,6.9324337586887,6.861339371779058,66.0711911744487,Lower-middle-income countries,2.00436854362488,0.123181715607643,0.170782625675201,0.465289241887765,0.0031433485708596276
El Salvador,2010,4.145401548335137,44724.1796875,7370.195205816373,4.22,6.73579039072398,7.263478790468837,6.9324337586887,73.5372876725398,Lower-middle-income countries,2.01864957809448,0.13665883243084,0.169914975762367,0.494490683037997,0.003296326816139006
El Salvador,2011,6.276671136421363,47793.03125,7847.624729336515,6.98,6.71299396557912,6.73579039072398,7.263478790468837,79.2766437025052,Lower-middle-income countries,2.04879355430603,0.148746594786644,0.178136318922043,0.498220150991784,0.003598839781399521
El Salvador,2012,2.2492051635474297,49071.58203125,8026.133903270786,7.77,7.012767540316173,6.71299396557912,6.73579039072398,77.6485716222883,Lower-middle-income countries,2.07938742637634,0.154541522264481,0.147192120552063,0.496303185903956,0.003908199121010814
El Salvador,2013,0.6285491294109491,49581.8125,8076.740976591828,13.52,6.970875720408867,7.012767540316173,6.71299396557912,80.4511944908271,Lower-middle-income countries,2.11043810844421,0.151539444923401,0.160275131464005,0.498306299324781,0.004058501847625795
El Salvador,2014,2.4058211291768217,50988.6484375,8273.409174251638,13.55,6.8788634932753805,6.970875720408867,7.012767540316173,78.1044257477935,Lower-middle-income countries,2.14195251464844,0.15737883746624,0.162800848484039,0.457678399809835,0.003920733982848423
El Salvador,2015,4.974064219054952,53769.16796875,8695.340436457214,3.96,7.306447015116448,6.8788634932753805,6.970875720408867,76.5602707370519,Lower-middle-income countries,2.17393755912781,0.162803545594215,0.178359538316727,0.439102782918401,0.003356546324946086
El Salvador,2016,3.441717427246793,55806.078125,8999.819075764417,3.91,7.632024485664273,7.306447015116448,6.8788634932753805,72.8190933731491,Lower-middle-income countries,2.20640015602112,0.171959266066551,0.182907089591026,0.414039603574978,0.0027653993455818426
El Salvador,2017,1.801709525348194,56937.33203125,9163.439227127305,3.72,7.772380609623967,7.632024485664273,7.306447015116448,74.3046511916519,Lower-middle-income countries,2.23934745788574,0.185166746377945,0.191565856337547,0.403151298749292,0.0020513392809795583
El Salvador,2018,3.168670111524463,58829.71875,9458.447625464905,3.71,7.752673450477952,7.772380609623967,7.632024485664273,75.6336168879956,Lower-middle-income countries,2.27278709411621,0.206868097186089,0.185183584690094,0.400479211970723,0.0010092220646296113
El Salvador,2019,5.921762657583329,62443.890625,10035.470804449404,16.34,8.689951704782755,7.752673450477952,7.772380609623967,76.0420130991468,Lower-middle-income countries,2.30672574043274,0.210420966148376,0.186996847391129,0.384064643835419,0.0004036288068298699
El Salvador,2020,-5.695203734290999,59104.08203125,9479.900875515043,17.48,8.758528496656941,8.689951704782755,7.752673450477952,66.4595069497083,Lower-middle-income countries,2.34117126464844,0.201707407832146,0.22383776307106,0.362814214937561,0.0019836257489751485
El Salvador,2021,9.707162581556616,65349.62109375,10446.275316778941,17.97,8.34806983915094,8.758528496656941,8.689951704782755,81.8450759800765,Lower-middle-income countries,2.35296654701233,0.26401898264885,0.210794106125832,0.382014324714545,0.0033800242019614846
El Salvador,2022,0.027415002807629207,65623.9296875,10449.139556048029,15.68,8.623816214932573,8.34806983915094,8.758528496656941,88.7011093776867,Upper-middle-income countries,2.36482119560242,0.249851182103157,0.204302445054054,0.433731351416739,0.003914619279828724
Estonia,1995,10.734254713713298,16653.755859375,11463.394491635674,0.0,0.3982827179075544,,,139.087473677663,Lower-middle-income countries,3.03157067298889,0.141722127795219,0.443770855665207,0.535932012863427,-0.015665043223597963
Estonia,1996,6.321076114367585,17519.091796875,12211.396218923628,0.0,0.03878319671496299,0.3982827179075544,,132.977442750892,Lower-middle-income countries,3.08389043807983,0.158828273415566,0.39467453956604,0.502188384859372,-0.012555283184375321
Estonia,1997,8.044196848318563,18812.498046875,13234.295451323816,0.01,0.0325835748719392,0.03878319671496299,0.3982827179075544,151.051344390403,Upper-middle-income countries,3.13711285591126,0.191949009895325,0.364497274160385,0.473424180311027,-0.00921177588138955
Estonia,1998,3.999959386289653,19438.462890625,13774.391700290462,0.0,0.0,0.0325835748719392,0.03878319671496299,156.838235827521,Upper-middle-income countries,3.19125413894653,0.207423284649849,0.353714674711227,0.477479801218403,-0.00726730605753978
Estonia,1999,1.661401828900111,19657.322265625,14005.151310169438,0.0,0.0,0.0,0.0325835748719392,144.116453592933,Upper-middle-income countries,3.24632954597473,0.169892966747284,0.342677921056747,0.479008565019532,-0.00541784149557667
Estonia,2000,7.795227652929881,21151.322265625,15140.56384203044,0.0,0.9741450204974057,0.0,0.0,126.495626368659,Upper-middle-income countries,3.30235552787781,0.18983893096447,0.313776791095734,0.427896707793631,-0.004699757809214999
Estonia,2001,5.516209034461461,22209.64453125,15999.213736095913,1.42,1.0195033031986547,0.9741450204974057,0.0,126.546640067292,Upper-middle-income countries,3.31723690032959,0.209317728877068,0.302679508924484,0.421800769131085,-0.006337879470158347
Estonia,2002,7.244286931789823,23728.015625,17201.256764544905,0.6,0.9139049792322904,1.0195033031986547,0.9741450204974057,123.28234538757,Upper-middle-income countries,3.33218550682068,0.229964569211006,0.298138648271561,0.466749528979588,-0.0063130582996323015
Estonia,2003,6.084618772947259,25059.666015625,18280.385173888466,0.0,0.8920874276466854,0.9139049792322904,1.0195033031986547,122.744772807796,Upper-middle-income countries,3.34720134735107,0.274313002824783,0.2777059674263,0.537017907277196,-0.006243009639704755
Estonia,2004,8.622560668114865,27153.46484375,19926.574507623234,1.74,3.4231441095743005,0.8920874276466854,0.9139049792322904,129.949500077661,Upper-middle-income countries,3.36228489875793,0.295894354581833,0.266513258218765,0.57142390692557,-0.005980571879277585
Estonia,2005,8.663181004703624,29440.619140625,21729.831789709988,4.94,3.290880583172067,3.4231441095743005,0.8920874276466854,135.912792115107,Upper-middle-income countries,3.37743639945984,0.308576166629791,0.233497053384781,0.549674323975052,-0.005761142607336511
Estonia,2006,11.169790293432236,32726.16015625,24297.75492712788,2.76,3.497646184353085,3.290880583172067,3.4231441095743005,136.620737662645,High-income countries,3.39626121520996,0.377875208854675,0.223077565431595,0.587261321026035,-0.0058984643175003515
Estonia,2007,13.414118314413237,37252.5625,27785.801127018993,2.34,3.6483935384994037,3.497646184353085,3.290880583172067,133.980829235754,High-income countries,3.41519117355347,0.397292971611023,0.224469169974327,0.659079432158483,-0.00459521158655235
Estonia,2008,0.8468025955345126,37467.609375,28022.09105479577,2.23,3.6704393636154653,3.6483935384994037,3.497646184353085,136.681988157836,High-income countries,3.43422651290894,0.341865539550781,0.256315171718597,0.669963730868665,-0.0027119506317751507
Estonia,2009,-10.406592863748543,33700.23828125,25252.55242396563,5.02,3.9554032129719197,3.6704393636154653,3.6483935384994037,116.759079859802,High-income countries,3.4533679485321,0.230675160884857,0.274869740009308,0.579854282390502,-0.001905973098347058
Estonia,2010,4.2635826324652015,35086.98046875,26352.49778342827,3.12,3.2180765423707958,3.9554032129719197,3.6704393636154653,143.671762256978,High-income countries,3.47261595726013,0.238830372691154,0.264252185821533,0.554568684809747,-0.0023105994729958335
Estonia,2011,15.100739747711067,40680.9921875,30648.093571967773,2.04,3.154961236320511,3.2180765423707958,3.9554032129719197,166.7460724339,High-income countries,3.48813080787659,0.283979177474976,0.252553999423981,0.575442478411222,-0.0030765713828585506
Estonia,2012,5.471512173656201,42815.37109375,32371.732304576686,2.02,2.8606330924997874,3.154961236320511,3.2180765423707958,169.156067773865,High-income countries,3.49925565719605,0.323808193206787,0.243389427661896,0.5419759293765,-0.003578906858346942
Estonia,2013,0.688506219794327,42958.07421875,32595.382735016337,4.07,3.078459347647551,2.8606330924997874,3.154961236320511,164.601632156916,High-income countries,3.51936936378479,0.29581817984581,0.243839100003243,0.59609078721925,-0.0035576161300765463
Estonia,2014,3.6346403323907595,44430.9765625,33801.90114397483,2.82,3.2248940797231156,3.078459347647551,2.8606330924997874,157.953944842229,High-income countries,3.49702787399292,0.296373128890991,0.245231673121452,0.613468064544029,-0.0026341287035048233
Estonia,2015,2.1111091639921753,45383.21484375,34523.081848253736,1.53,3.1435644451701585,3.2248940797231156,3.078459347647551,148.507157123558,High-income countries,3.50818061828613,0.26170751452446,0.253666013479233,0.536876679891498,9.433144119569414e-05
Estonia,2016,4.430019256179207,47484.8359375,36086.84274373427,1.64,3.3804237050531185,3.1435644451701585,3.2248940797231156,147.7462327097,High-income countries,3.5126519203186,0.262268304824829,0.254554271697998,0.539451805090003,0.0009679045016551813
Estonia,2017,6.502407745561101,50735.78515625,38511.327139116074,4.61,3.328540116320197,3.3804237050531185,3.1435644451701585,144.635650944133,High-income countries,3.52385497093201,0.290641367435455,0.251479029655457,0.538785065154726,0.0011969891383670217
Estonia,2018,4.50429063395017,53256.21875,40285.64958225066,2.62,3.0503600378797215,3.328540116320197,3.3804237050531185,143.485224864735,High-income countries,3.54636764526367,0.324691355228424,0.236461728811264,0.552897478423232,0.003440192224373695
Estonia,2019,7.128721744305366,57401.42578125,43262.340978104075,1.44,3.040574957550618,3.0503600378797215,3.328540116320197,140.352147998549,High-income countries,3.53396797180176,0.310173392295837,0.23324878513813,0.519588085039814,0.003667343160205505
Estonia,2020,-1.9209978959596086,56430.09375,42439.20385449311,1.23,2.886598497110396,3.040574957550618,3.0503600378797215,137.392641283846,High-income countries,3.52161145210266,0.347221523523331,0.24365508556366,0.519514574442206,0.0021434298779823835
Estonia,2021,5.829302306670492,59910.9140625,44986.640922951694,4.44,2.48574235496647,2.886598497110396,3.040574957550618,160.394681627556,High-income countries,3.54196763038635,0.369598954916,0.241658926010132,0.556208830265376,0.0015630768436147302
Estonia,2022,-1.4885174966920545,59838.6875,44321.9660748794,1.65,2.6299299077081013,2.48574235496647,2.886598497110396,174.563994182116,High-income countries,3.56257843971252,0.36583223938942,0.240011900663376,0.556401749750221,0.013678881662962494
Estonia,2023,-4.134281544012275,58142.65234375,42526.932746840976,3.22,3.1797933241451775,2.6299299077081013,2.48574235496647,154.859244621649,High-income countries,3.5834481716156,0.368552207946777,0.256966948509216,0.605487828940041,0.012589929541459488
Eswatini,2013,1.3010600375455539,11279.3154296875,9981.783404886326,6.22,10.576917117794746,6.244112609457394,10.923268396201141,85.178074262072,Lower-middle-income countries,1.74871456623077,0.131792828440666,0.163530915975571,0.408541801924652,0.005436925205783497
Eswatini,2014,0.0953484035244756,11353.1103515625,9991.305414826997,5.96,9.81944450129004,10.576917117794746,6.244112609457394,91.5997199256524,Lower-middle-income countries,1.76099038124084,0.130554303526878,0.182355955243111,0.407101427649151,0.005567706764586761
Eswatini,2015,0.9781831425046406,11530.4326171875,10089.518247681379,1.91,9.275666582663977,9.81944450129004,10.576917117794746,88.2380778212486,Lower-middle-income countries,1.77335238456726,0.121727362275124,0.219354391098022,0.390512287286049,0.005716276986401869
Eswatini,2016,-1.663839835373615,11406.5966796875,9923.03368286361,6.51,10.006792665530957,9.275666582663977,9.81944450129004,89.3135033741698,Lower-middle-income countries,1.78580129146576,0.118841223418713,0.254070639610291,0.385369339477932,0.005840387928175206
Eswatini,2017,-3.3107810682226457,11118.5361328125,9599.882690576716,2.76,9.487061458888409,10.006792665530957,9.275666582663977,86.8600357143891,Lower-middle-income countries,1.79833734035492,0.11510144174099,0.281078100204468,0.470336725274791,0.007529603949812114
Eswatini,2018,-2.433965196633636,10951.7490234375,9369.045530941143,7.39,10.154476512649376,9.487061458888409,10.006792665530957,85.4753716503961,Lower-middle-income countries,1.81096160411835,0.120559819042683,0.249931320548058,0.497268262277518,0.009225186217386244
Eswatini,2019,3.044182294888742,11395.98046875,9658.641913246667,7.12,10.921111660381387,10.154476512649376,9.487061458888409,86.6412229625686,Lower-middle-income countries,1.82367444038391,0.121904984116554,0.246917515993118,0.474548281936333,0.009319708141270894
Eswatini,2020,-3.108407494340959,11167.5576171875,9363.030174656189,5.52,10.956564605224775,10.921111660381387,10.154476512649376,84.3006119726657,Lower-middle-income countries,1.83647644519806,0.108519017696381,0.263122320175171,0.434034735427751,0.010836305772052857
Eswatini,2021,-0.7627880986079916,11211.51953125,9291.881795477017,7.05,9.947049857853925,10.956564605224775,10.921111660381387,90.3327981678426,Lower-middle-income countries,1.84936833381653,0.129280716180801,0.223756358027458,0.480185740179871,0.011556726694947395
Eswatini,2022,0.4792105105163813,11380.4384765625,9336.51633094173,6.98,10.546560345348299,9.947049857853925,10.956564605224775,92.6789042197449,Lower-middle-income countries,1.86235070228577,0.114816151559353,0.218394339084625,0.45257356688501,0.010162074001587001
Eswatini,2023,-0.06402486382803829,11481.2861328125,9330.540552270772,2.47,10.494372477562857,10.546560345348299,9.947049857853925,100.093236371966,Lower-middle-income countries,1.90974152088165,0.119438029825687,0.253988444805145,0.55575741379783,0.009462707319935287
Finland,1988,7.5823668971063185,143210.03125,28951.04124466202,4.96,6.033042328583631,,,48.1664472226205,High-income countries,2.9091010093689,0.347193270921707,0.189784750342369,0.653160786355644,0.0029094397064748367
Finland,2000,5.103023339472479,208732.578125,40325.431295957926,5.43,2.376546609879181,6.033042328583631,,74.9255788717317,High-income countries,3.13166737556458,0.267385810613632,0.166820794343948,0.547759237330105,0.0020665819360210502
Finland,2001,1.1257872772253208,211575.703125,40781.974904061724,2.97,2.4295563464077286,2.376546609879181,6.033042328583631,70.2841376639721,High-income countries,3.15149402618408,0.25798761844635,0.172446846961975,0.556576623909728,0.0022710939036965083
Finland,2002,-0.07781568882041512,211923.5625,40750.25247349028,0.67,2.5097489208606416,2.4295563464077286,2.376546609879181,69.3209377526273,High-income countries,3.17144656181335,0.238316059112549,0.183415591716766,0.614520942173033,0.002420943459360947
Finland,2003,-1.5111682056193843,209243.203125,40139.07718846604,0.62,2.475212350534827,2.5097489208606416,2.4295563464077286,68.0715029595159,High-income countries,3.19152498245239,0.250701427459717,0.177475735545158,0.721644968007903,0.0023832534079528678
Finland,2004,5.061998422374536,220749.25,42223.22130130976,1.37,2.1942968336132473,2.475212350534827,2.5097489208606416,70.967802899062,High-income countries,3.21173048019409,0.267227679491043,0.17706760764122,0.762582171848383,0.0029102309828801243
Finland,2005,0.689997833575795,223040.15625,42515.56804678234,1.35,2.18755365808993,2.1942968336132473,2.475212350534827,76.5889740444293,High-income countries,3.23206400871277,0.296508491039276,0.16905178129673,0.746705468437163,0.00342440781333897
Finland,2006,3.4717050627174117,231807.046875,44017.50371279585,1.29,1.9766721066419837,2.18755365808993,2.1942968336132473,82.0005669294983,High-income countries,3.25252652168274,0.280841797590256,0.17684642970562,0.789318734679848,0.00383645236616581
Finland,2007,7.993485915289611,252168.265625,47680.4864749627,5.04,1.910585026504619,1.9766721066419837,2.18755365808993,82.8631608209175,High-income countries,3.27311825752258,0.286412239074707,0.180792465806007,0.901049421607888,0.004256395154109471
Finland,2008,4.030410601165002,263763.78125,49641.45801248434,4.4,1.826020808718753,1.910585026504619,1.9766721066419837,86.1896598765527,High-income countries,3.2938404083252,0.295079290866852,0.196540385484695,0.943834670654554,0.004653243179169486
Finland,2009,-5.305505975459823,251333.984375,47076.374484533764,1.6,2.1357638498490643,1.826020808718753,1.910585026504619,70.1279335295898,High-income countries,3.31469392776489,0.268679589033127,0.219906702637672,0.829111652585019,0.00478379483248359
Finland,2010,1.290621114996604,255766.84375,47687.889798353644,1.95,2.0536605043994323,2.1357638498490643,1.826020808718753,75.4612085231229,High-income countries,3.33567929267883,0.282767236232758,0.211215049028397,0.803587504824911,0.004577382040184652
Finland,2011,4.89818231183019,269853.25,50081.88200936076,0.08,1.5263998378824886,2.0536605043994323,2.1357638498490643,78.7159444486606,High-income countries,3.35402321815491,0.299582779407501,0.218122348189354,0.879013406938747,0.004630206723720276
Finland,2012,-2.0687080261003743,265590.34375,49056.47698334549,0.12,1.7760144177751758,1.5263998378824886,2.0536605043994323,79.4303765882482,High-income countries,3.37246775627136,0.298021823167801,0.215060696005821,0.811818319541217,0.0047638481192988635
Finland,2013,-3.2648901205613257,258250.046875,47480.70056956606,1.35,1.8893377060183243,1.7760144177751758,1.5263998378824886,77.485171771574,High-income countries,3.39101386070251,0.283800929784775,0.229890108108521,0.905104982062554,0.004622130137091229
Finland,2014,-1.5846829112772909,255247.5,46734.21237845324,1.31,1.960974532369744,1.8893377060183243,1.7760144177751758,74.6277719754196,High-income countries,3.40966200828552,0.270878046751022,0.232853546738625,0.941771534174832,0.0041522022803910374
Finland,2015,1.904678669215798,261014.703125,47632.88015147498,5.46,2.377883336847895,1.960974532369744,1.8893377060183243,71.9618253787014,High-income countries,3.42841267585754,0.256212025880814,0.232806101441383,0.808702131955004,0.0032962901785924537
Finland,2016,2.979812433951068,269682.5,49073.609549976536,5.51,2.3547689963866496,2.377883336847895,1.960974532369744,71.7222101178859,High-income countries,3.44726634025574,0.270188242197037,0.229640617966652,0.81805049961887,0.002870477241278424
Finland,2017,3.051885264571652,278693.8125,50594.36767073391,1.69,2.1290057504930284,2.3547689963866496,2.377883336847895,75.9387822310041,High-income countries,3.46622395515442,0.278025656938553,0.230698570609093,0.846098279337394,0.0023495391749681627
Finland,2018,1.6250004508547633,283637.03125,51423.2427458457,1.73,2.0088741770674625,2.1290057504930284,2.3547689963866496,79.1436148422846,High-income countries,3.48528575897217,0.3017957508564,0.23358616232872,0.875319165214464,0.0013316243101264558
Finland,2019,4.427746422440393,296801.6875,53751.29329259027,0.2,2.08447826023762,2.0088741770674625,2.1290057504930284,80.5641502947367,High-income countries,3.50445199012756,0.281629741191864,0.235017195343971,0.827233701608686,0.0010913709311446418
Finland,2020,0.017351948121557825,297275.375,53760.620998362996,0.35,2.3300757323338224,2.08447826023762,2.0088741770674625,72.1845955995888,High-income countries,3.52372407913208,0.291434407234192,0.243972778320313,0.819062781610124,0.0014211813759148484
Finland,2021,2.8496852933340477,306502.71875,55314.667054678015,0.92,1.9952234635803847,2.3300757323338224,2.08447826023762,79.7892781913782,High-income countries,3.54863691329956,0.300645470619202,0.249240651726723,0.830093820415848,0.0020708749324429565
Finland,2022,0.4700272233762348,309515.3125,55575.27302807768,1.23,1.8844436594743297,1.9952234635803847,2.3300757323338224,94.5625340522667,High-income countries,3.57393145561218,0.337074607610703,0.246152624487877,0.782710437923299,0.005080667979779907
Finland,2023,-3.590169689093514,300309.875,53615.417987443725,4.87,1.8783009000655584,1.8844436594743297,1.9952234635803847,85.8773672749668,High-income countries,3.59961485862732,0.270756989717484,0.256599307060242,0.861774487861723,0.0057089892620254545
France,2000,4.896395611693549,2387058.5,38874.060543489366,1.1,2.9961520933688317,,,57.7860470318197,High-income countries,2.89169573783875,0.207703351974487,0.193539500236511,0.617851519649707,0.006827710838120282
France,2001,2.883476165843213,2474442.0,40011.30206312778,1.31,3.2545606609358617,2.9961520933688317,,56.8932328560722,High-income countries,2.90776181221008,0.199981734156609,0.196552395820618,0.61290949992502,0.007118299591372335
France,2002,0.9781320263417825,2516460.75,40404.58570379809,1.34,3.408685302253564,3.2545606609358617,2.9961520933688317,55.1325248503102,High-income countries,2.92391729354858,0.187749981880188,0.208437219262123,0.67090555628393,0.007057213733316026
France,2003,-5.528904141892355,2397495.25,38231.28825488486,1.37,3.4098980566889368,3.408685302253564,3.2545606609358617,52.5988822870657,High-income countries,2.94016242027283,0.196397542953491,0.209051966667175,0.822522014607543,0.006860137908732966
France,2004,2.151970932022529,2467092.75,39062.93072307976,1.25,3.1371830643552054,3.4098980566889368,3.408685302253564,53.7497648292028,High-income countries,2.95649790763855,0.228884980082512,0.191974148154259,0.819077465571922,0.007096177248001823
France,2005,1.3844894324037682,2519720.25,39607.51402120193,1.03,3.0877814459121926,3.1371830643552054,3.4098980566889368,55.8228361241299,High-income countries,2.97292399406433,0.247687250375748,0.178313925862312,0.770801601072296,0.007262556020982913
France,2006,2.9996110387751074,2614524.25,40813.58365245139,0.91,2.968455982408915,3.0877814459121926,3.1371830643552054,57.8692775292673,High-income countries,2.98944115638733,0.258233040571213,0.180483013391495,0.788197434807517,0.006938155955012348
France,2007,5.3492258538033965,2775842.0,43056.242113694156,0.95,2.874460221222722,2.968455982408915,3.0877814459121926,58.1525611309659,High-income countries,3.00605034828186,0.273895651102066,0.184183895587921,0.837749792892493,0.0063797162611543
France,2008,1.0229795041791334,2820596.75,43498.959237699215,0.72,2.7172651325038975,2.874460221222722,2.968455982408915,59.1797928411748,High-income countries,3.0227518081665,0.275339156389236,0.195498287677765,0.91229530675605,0.005764556398190734
France,2009,-1.3743416322119728,2796821.75,42905.22425030806,1.12,2.9829895164055706,2.7172651325038975,2.874460221222722,52.1991123027613,High-income countries,3.039546251297,0.241322919726372,0.214249461889267,0.852516327788401,0.0052786234775856755
