,country,year,log_gdppc_growth,tariff,tariff_sd,trade_gdp,income_group
2253,Cambodia,2005,16.77219788325015,14.23,7.54,133.551965265648,Low-income countries
2254,Cambodia,2005,16.77219788325015,9.96,9.18,133.551965265648,Low-income countries
2255,Cambodia,2005,16.77219788325015,13.19,13.22,133.551965265648,Low-income countries
2256,Cambodia,2006,8.053104307771175,9.33,9.18,140.348734318483,Low-income countries
2257,Cambodia,2006,8.053104307771175,13.21,7.54,140.348734318483,Low-income countries
2258,Cambodia,2006,8.053104307771175,13.34,13.22,140.348734318483,Low-income countries
2259,Cambodia,2006,8.053104307771175,9.83,8.69,140.348734318483,Low-income countries
2260,Cambodia,2007,9.051918144829951,14.62,7.42,133.700023826819,Low-income countries
2261,Cambodia,2007,9.051918144829951,9.2,8.68,133.700023826819,Low-income countries
2262,Cambodia,2007,9.051918144829951,9.23,9.18,133.700023826819,Low-income countries
2263,Cambodia,2007,9.051918144829951,15.13,13.17,133.700023826819,Low-income countries
2264,Cambodia,2008,15.91244842438897,11.05,9.18,130.393510678736,Low-income countries
2265,Cambodia,2008,15.91244842438897,14.36,13.2,130.393510678736,Low-income countries
2266,Cambodia,2008,15.91244842438897,9.01,8.68,130.393510678736,Low-income countries
2267,Cambodia,2008,15.91244842438897,14.46,7.48,130.393510678736,Low-income countries
2268,Cambodia,2009,-2.0434532742513056,12.98,6.23,102.2879490147,Low-income countries
2269,Cambodia,2009,-2.0434532742513056,12.57,12.31,102.2879490147,Low-income countries
2270,Cambodia,2009,-2.0434532742513056,7.21,7.52,102.2879490147,Low-income countries
2271,Cambodia,2009,-2.0434532742513056,4.8,10.09,102.2879490147,Low-income countries
2272,Cambodia,2010,2.6565215887924154,12.49,12.31,109.998400607758,Low-income countries
2273,Cambodia,2010,2.6565215887924154,4.86,10.09,109.998400607758,Low-income countries
2274,Cambodia,2010,2.6565215887924154,6.35,7.52,109.998400607758,Low-income countries
2275,Cambodia,2010,2.6565215887924154,13.53,6.24,109.998400607758,Low-income countries
2276,Cambodia,2011,7.006708770787462,5.88,7.04,109.790505166814,Low-income countries
2277,Cambodia,2011,7.006708770787462,12.15,6.53,109.790505166814,Low-income countries
2278,Cambodia,2011,7.006708770787462,5.22,9.98,109.790505166814,Low-income countries
2279,Cambodia,2011,7.006708770787462,11.26,11.02,109.790505166814,Low-income countries
2280,Cambodia,2012,7.786617451790434,11.43,11.02,116.740233418212,Low-income countries
2281,Cambodia,2012,7.786617451790434,5.87,7.04,116.740233418212,Low-income countries
2282,Cambodia,2012,7.786617451790434,13.12,6.53,116.740233418212,Low-income countries
2283,Cambodia,2012,7.786617451790434,5.37,9.98,116.740233418212,Low-income countries
2284,Cambodia,2014,4.192070136152104,6.02,6.72,124.454908526693,Low-income countries
2285,Cambodia,2014,4.192070136152104,13.18,6.68,124.454908526693,Low-income countries
2286,Cambodia,2014,4.192070136152104,5.33,9.87,124.454908526693,Low-income countries
2287,Cambodia,2014,4.192070136152104,8.11,11.08,124.454908526693,Low-income countries
2288,Cambodia,2016,6.136113692330092,7.81,9.87,122.704555602667,Lower-middle-income countries
2289,Cambodia,2016,6.136113692330092,14.0,6.7,122.704555602667,Lower-middle-income countries
2290,Cambodia,2016,6.136113692330092,13.12,11.16,122.704555602667,Lower-middle-income countries
2291,Cambodia,2016,6.136113692330092,6.26,6.72,122.704555602667,Lower-middle-income countries
2292,Cambodia,2017,4.189053251082697,13.2,6.54,121.155451298689,Lower-middle-income countries
2293,Cambodia,2017,4.189053251082697,6.05,6.49,121.155451298689,Lower-middle-income countries
2294,Cambodia,2017,4.189053251082697,7.82,9.95,121.155451298689,Lower-middle-income countries
2295,Cambodia,2017,4.189053251082697,12.96,11.22,121.155451298689,Lower-middle-income countries
2296,Cambodia,2019,6.845068153865697,5.51,5.84,115.736679072448,Lower-middle-income countries
2297,Cambodia,2019,6.845068153865697,13.43,11.16,115.736679072448,Lower-middle-income countries
2298,Cambodia,2019,6.845068153865697,6.19,5.99,115.736679072448,Lower-middle-income countries
2299,Cambodia,2019,6.845068153865697,13.78,6.34,115.736679072448,Lower-middle-income countries
2300,Cambodia,2020,-4.747030065814073,13.78,6.34,122.105396346568,Lower-middle-income countries
2301,Cambodia,2020,-4.747030065814073,13.43,11.16,122.105396346568,Lower-middle-income countries
2302,Cambodia,2020,-4.747030065814073,6.19,5.99,122.105396346568,Lower-middle-income countries
2303,Cambodia,2020,-4.747030065814073,5.51,5.84,122.105396346568,Lower-middle-income countries
2304,Cambodia,2021,0.5136839707718721,12.56,11.14,146.179846509715,Lower-middle-income countries
2305,Cambodia,2021,0.5136839707718721,5.99,5.82,146.179846509715,Lower-middle-income countries
2306,Cambodia,2021,0.5136839707718721,5.45,5.87,146.179846509715,Lower-middle-income countries
2307,Cambodia,2021,0.5136839707718721,11.89,6.72,146.179846509715,Lower-middle-income countries
2308,Cambodia,2022,2.5118076061421135,3.88,5.87,145.873632761406,Lower-middle-income countries
2309,Cambodia,2022,2.5118076061421135,11.89,6.72,145.873632761406,Lower-middle-income countries
2310,Cambodia,2022,2.5118076061421135,4.2,5.82,145.873632761406,Lower-middle-income countries
2311,Cambodia,2022,2.5118076061421135,12.71,11.14,145.873632761406,Lower-middle-income countries
2312,Cambodia,2023,-7.854871028995447,12.2,11.14,134.206842395931,Lower-middle-income countries
2313,Cambodia,2023,-7.854871028995447,5.62,5.87,134.206842395931,Lower-middle-income countries
2314,Cambodia,2023,-7.854871028995447,11.46,6.72,134.206842395931,Lower-middle-income countries
2315,Cambodia,2023,-7.854871028995447,5.27,5.82,134.206842395931,Lower-middle-income countries
2316,Cameroon,1994,1.6278952224181964,14.11,9.41,36.9611210051921,Low-income countries
2317,Cameroon,1994,1.6278952224181964,12.6,6.04,36.9611210051921,Low-income countries
2318,Cameroon,1994,1.6278952224181964,17.03,8.5,36.9611210051921,Low-income countries
2319,Cameroon,1994,1.6278952224181964,10.92,8.5,36.9611210051921,Low-income countries
2320,Cameroon,1995,-0.7505570710289788,12.25,6.02,36.682272663701,Low-income countries
2321,Cameroon,1995,-0.7505570710289788,10.94,8.67,36.682272663701,Low-income countries
2322,Cameroon,1995,-0.7505570710289788,14.96,9.7,36.682272663701,Low-income countries
2323,Cameroon,1995,-0.7505570710289788,19.55,8.59,36.682272663701,Low-income countries
2324,Cameroon,2001,-1.5295675825711896,10.88,9.72,51.5722691890366,Low-income countries
2325,Cameroon,2001,-1.5295675825711896,19.78,8.8,51.5722691890366,Low-income countries
2326,Cameroon,2001,-1.5295675825711896,10.72,8.43,51.5722691890366,Low-income countries
2327,Cameroon,2001,-1.5295675825711896,12.09,6.33,51.5722691890366,Low-income countries
2328,Cameroon,2002,-1.5893654591058848,12.26,6.34,48.4817227279603,Low-income countries
2329,Cameroon,2002,-1.5893654591058848,18.86,8.86,48.4817227279603,Low-income countries
2330,Cameroon,2002,-1.5893654591058848,10.89,8.43,48.4817227279603,Low-income countries
2331,Cameroon,2002,-1.5893654591058848,11.27,9.72,48.4817227279603,Low-income countries
2332,Cameroon,2003,2.0215018843662946,20.69,8.61,40.2431925894529,Low-income countries
2333,Cameroon,2003,2.0215018843662946,11.05,9.7,40.2431925894529,Low-income countries
2334,Cameroon,2003,2.0215018843662946,10.37,8.61,40.2431925894529,Low-income countries
2335,Cameroon,2003,2.0215018843662946,13.39,6.31,40.2431925894529,Low-income countries
2336,Cameroon,2004,3.0415903355395457,10.37,8.61,41.8377424272557,Low-income countries
2337,Cameroon,2004,3.0415903355395457,13.39,6.31,41.8377424272557,Low-income countries
2338,Cameroon,2004,3.0415903355395457,11.05,9.7,41.8377424272557,Low-income countries
2339,Cameroon,2004,3.0415903355395457,20.69,8.61,41.8377424272557,Low-income countries
2340,Cameroon,2005,0.7184980890096782,20.31,8.84,44.9976813478478,Lower-middle-income countries
2341,Cameroon,2005,0.7184980890096782,11.5,8.95,44.9976813478478,Lower-middle-income countries
2342,Cameroon,2005,0.7184980890096782,13.73,6.25,44.9976813478478,Lower-middle-income countries
2343,Cameroon,2005,0.7184980890096782,11.05,9.77,44.9976813478478,Lower-middle-income countries
2344,Cameroon,2006,1.4994208562638889,10.08,8.61,47.1044341803567,Lower-middle-income countries
2345,Cameroon,2006,1.4994208562638889,13.45,6.31,47.1044341803567,Lower-middle-income countries
2346,Cameroon,2006,1.4994208562638889,10.83,9.7,47.1044341803567,Lower-middle-income countries
2347,Cameroon,2006,1.4994208562638889,20.17,8.61,47.1044341803567,Lower-middle-income countries
2348,Cameroon,2007,0.7081774553473252,11.89,9.87,53.2156908605178,Lower-middle-income countries
2349,Cameroon,2007,0.7081774553473252,12.77,6.2,53.2156908605178,Lower-middle-income countries
2350,Cameroon,2007,0.7081774553473252,15.67,9.06,53.2156908605178,Lower-middle-income countries
2351,Cameroon,2007,0.7081774553473252,11.31,8.35,53.2156908605178,Lower-middle-income countries
2352,Cameroon,2008,-0.23122433483226956,12.77,6.16,56.9244171562734,Lower-middle-income countries
2353,Cameroon,2008,-0.23122433483226956,11.31,8.36,56.9244171562734,Lower-middle-income countries
2354,Cameroon,2008,-0.23122433483226956,11.89,9.91,56.9244171562734,Lower-middle-income countries
2355,Cameroon,2008,-0.23122433483226956,15.65,9.26,56.9244171562734,Lower-middle-income countries
2356,Cameroon,2009,0.9421864348837516,7.28,11.03,42.1761073594765,Lower-middle-income countries
2357,Cameroon,2009,0.9421864348837516,14.58,9.09,42.1761073594765,Lower-middle-income countries
2358,Cameroon,2009,0.9421864348837516,11.48,8.98,42.1761073594765,Lower-middle-income countries
2359,Cameroon,2009,0.9421864348837516,13.11,6.09,42.1761073594765,Lower-middle-income countries
2360,Cameroon,2010,0.8077250110671841,12.77,6.16,47.2385853965951,Lower-middle-income countries
2361,Cameroon,2010,0.8077250110671841,15.65,9.26,47.2385853965951,Lower-middle-income countries
2362,Cameroon,2010,0.8077250110671841,11.31,8.36,47.2385853965951,Lower-middle-income countries
2363,Cameroon,2010,0.8077250110671841,11.89,9.91,47.2385853965951,Lower-middle-income countries
2364,Cameroon,2011,0.5622678138669457,17.23,8.92,51.521987603918,Lower-middle-income countries
2365,Cameroon,2011,0.5622678138669457,1.52,11.08,51.521987603918,Lower-middle-income countries
2366,Cameroon,2011,0.5622678138669457,11.47,9.01,51.521987603918,Lower-middle-income countries
2367,Cameroon,2011,0.5622678138669457,12.58,6.27,51.521987603918,Lower-middle-income countries
2368,Cameroon,2012,2.3131804494266106,11.56,9.01,50.0360127271229,Lower-middle-income countries
2369,Cameroon,2012,2.3131804494266106,12.87,6.27,50.0360127271229,Lower-middle-income countries
2370,Cameroon,2012,2.3131804494266106,7.77,11.08,50.0360127271229,Lower-middle-income countries
2371,Cameroon,2012,2.3131804494266106,14.94,8.92,50.0360127271229,Lower-middle-income countries
2372,Cameroon,2013,1.9695883082224697,16.19,9.31,49.6745363462134,Lower-middle-income countries
2373,Cameroon,2013,1.9695883082224697,11.29,8.38,49.6745363462134,Lower-middle-income countries
2374,Cameroon,2013,1.9695883082224697,12.63,6.16,49.6745363462134,Lower-middle-income countries
2375,Cameroon,2013,1.9695883082224697,10.28,9.99,49.6745363462134,Lower-middle-income countries
2376,Cameroon,2014,3.122617436512165,12.99,9.03,50.8323893087648,Lower-middle-income countries
2377,Cameroon,2014,3.122617436512165,12.42,6.23,50.8323893087648,Lower-middle-income countries
2378,Cameroon,2014,3.122617436512165,7.95,9.64,50.8323893087648,Lower-middle-income countries
2379,Cameroon,2014,3.122617436512165,16.04,9.05,50.8323893087648,Lower-middle-income countries
2380,Cameroon,2019,4.505354036523279,18.24,9.62,43.3785132480415,Lower-middle-income countries
2381,Cameroon,2019,4.505354036523279,12.63,6.21,43.3785132480415,Lower-middle-income countries
2382,Cameroon,2019,4.505354036523279,20.08,8.89,43.3785132480415,Lower-middle-income countries
2383,Cameroon,2019,4.505354036523279,12.25,9.03,43.3785132480415,Lower-middle-income countries
2384,Cameroon,2022,1.8349176558670521,14.46,5.99,41.2866025594679,Lower-middle-income countries
2385,Cameroon,2022,1.8349176558670521,13.5,8.29,41.2866025594679,Lower-middle-income countries
2386,Cameroon,2022,1.8349176558670521,15.14,9.87,41.2866025594679,Lower-middle-income countries
2387,Cameroon,2022,1.8349176558670521,23.53,8.95,41.2866025594679,Lower-middle-income countries
2388,Cameroon,2023,-0.4570142529146892,16.06,9.87,37.2177281759971,Lower-middle-income countries
2389,Cameroon,2023,-0.4570142529146892,24.07,8.95,37.2177281759971,Lower-middle-income countries
2390,Cameroon,2023,-0.4570142529146892,13.31,8.29,37.2177281759971,Lower-middle-income countries
2391,Cameroon,2023,-0.4570142529146892,13.89,5.99,37.2177281759971,Lower-middle-income countries
2392,Canada,1989,1.8473279537346343,1.04,5.21,50.0666340073171,High-income countries
2393,Canada,1989,1.8473279537346343,7.3,7.01,50.0666340073171,High-income countries
2394,Canada,1989,1.8473279537346343,5.76,5.17,50.0666340073171,High-income countries
2395,Canada,1989,1.8473279537346343,10.28,7.51,50.0666340073171,High-income countries
2396,Canada,1993,1.7966990382760173,9.94,7.56,58.2507961453047,High-income countries
2397,Canada,1993,1.7966990382760173,7.56,6.61,58.2507961453047,High-income countries
2398,Canada,1993,1.7966990382760173,5.74,5.12,58.2507961453047,High-income countries
2399,Canada,1993,1.7966990382760173,1.06,5.18,58.2507961453047,High-income countries
2400,Canada,1995,3.34901246176571,4.07,40.91,69.0617480799547,High-income countries
2401,Canada,1995,3.34901246176571,7.04,20.09,69.0617480799547,High-income countries
2402,Canada,1995,3.34901246176571,5.1,4.75,69.0617480799547,High-income countries
2403,Canada,1995,3.34901246176571,10.83,36.06,69.0617480799547,High-income countries
2404,Canada,1996,1.9141390262515046,3.03,41.68,70.2600734560392,High-income countries
2405,Canada,1996,1.9141390262515046,9.89,36.37,70.2600734560392,High-income countries
2406,Canada,1996,1.9141390262515046,5.27,19.98,70.2600734560392,High-income countries
2407,Canada,1996,1.9141390262515046,3.86,4.23,70.2600734560392,High-income countries
2408,Canada,1997,3.4816556502546447,3.95,40.99,74.3366100816522,High-income countries
2409,Canada,1997,3.4816556502546447,3.41,3.97,74.3366100816522,High-income countries
2410,Canada,1997,3.4816556502546447,9.27,36.23,74.3366100816522,High-income countries
2411,Canada,1997,3.4816556502546447,4.83,18.97,74.3366100816522,High-income countries
2412,Canada,1998,1.3365756890033609,3.24,40.86,78.0811853628611,High-income countries
2413,Canada,1998,1.3365756890033609,3.17,18.28,78.0811853628611,High-income countries
2414,Canada,1998,1.3365756890033609,2.21,3.6,78.0811853628611,High-income countries
2415,Canada,1998,1.3365756890033609,7.6,35.74,78.0811853628611,High-income countries
2416,Canada,1999,4.817724191385686,2.75,39.45,80.1150293129295,High-income countries
2417,Canada,1999,4.817724191385686,6.98,34.62,80.1150293129295,High-income countries
2418,Canada,1999,4.817724191385686,2.96,17.57,80.1150293129295,High-income countries
2419,Canada,1999,4.817724191385686,2.11,3.58,80.1150293129295,High-income countries
2420,Canada,2000,4.931691866851828,1.97,3.57,82.7653578503214,High-income countries
2421,Canada,2000,4.931691866851828,6.73,33.61,82.7653578503214,High-income countries
2422,Canada,2000,4.931691866851828,2.84,17.08,82.7653578503214,High-income countries
2423,Canada,2000,4.931691866851828,2.18,37.06,82.7653578503214,High-income countries
2424,Canada,2001,-0.9938253160459709,2.58,38.45,78.3442183943698,High-income countries
2425,Canada,2001,-0.9938253160459709,2.7,17.02,78.3442183943698,High-income countries
2426,Canada,2001,-0.9938253160459709,2.06,3.57,78.3442183943698,High-income countries
2427,Canada,2001,-0.9938253160459709,6.88,33.53,78.3442183943698,High-income countries
2428,Canada,2002,-0.1231776022402542,6.68,33.17,75.7070320779233,High-income countries
2429,Canada,2002,-0.1231776022402542,2.61,15.04,75.7070320779233,High-income countries
2430,Canada,2002,-0.1231776022402542,2.12,3.49,75.7070320779233,High-income countries
2431,Canada,2002,-0.1231776022402542,2.8,37.52,75.7070320779233,High-income countries
2432,Canada,2003,2.060341403736743,2.38,37.43,69.8400946170607,High-income countries
2433,Canada,2003,2.060341403736743,2.43,13.58,69.8400946170607,High-income countries
2434,Canada,2003,2.060341403736743,2.22,3.49,69.8400946170607,High-income countries
2435,Canada,2003,2.060341403736743,6.53,32.88,69.8400946170607,High-income countries
2436,Canada,2004,3.0868158406860857,2.64,38.68,70.1924199909562,High-income countries
2437,Canada,2004,3.0868158406860857,6.49,33.11,70.1924199909562,High-income countries
2438,Canada,2004,3.0868158406860857,2.25,14.94,70.1924199909562,High-income countries
2439,Canada,2004,3.0868158406860857,2.2,3.49,70.1924199909562,High-income countries
2440,Canada,2005,3.115010057250167,1.85,38.68,69.7591330167357,High-income countries
2441,Canada,2005,3.115010057250167,2.1,3.49,69.7591330167357,High-income countries
2442,Canada,2005,3.115010057250167,6.4,33.1,69.7591330167357,High-income countries
2443,Canada,2005,3.115010057250167,2.14,14.87,69.7591330167357,High-income countries
2444,Canada,2006,0.6544452985423277,2.0,14.79,68.0521644769988,High-income countries
2445,Canada,2006,0.6544452985423277,1.72,38.68,68.0521644769988,High-income countries
2446,Canada,2006,0.6544452985423277,2.13,3.49,68.0521644769988,High-income countries
2447,Canada,2006,0.6544452985423277,6.37,32.98,68.0521644769988,High-income countries
2448,Canada,2007,0.6956421112240818,6.38,33.27,66.2834197482347,High-income countries
2449,Canada,2007,0.6956421112240818,2.11,14.85,66.2834197482347,High-income countries
2450,Canada,2007,0.6956421112240818,2.08,38.01,66.2834197482347,High-income countries
2451,Canada,2007,0.6956421112240818,2.18,3.51,66.2834197482347,High-income countries
2452,Canada,2008,0.1161686681591334,2.06,3.53,67.0236083618983,High-income countries
2453,Canada,2008,0.1161686681591334,1.71,38.01,67.0236083618983,High-income countries
2454,Canada,2008,0.1161686681591334,6.37,33.24,67.0236083618983,High-income countries
2455,Canada,2008,0.1161686681591334,1.9,14.83,67.0236083618983,High-income countries
2456,Canada,2009,-7.199901338453962,1.94,15.51,58.4743918224897,High-income countries
2457,Canada,2009,-7.199901338453962,1.81,3.46,58.4743918224897,High-income countries
2458,Canada,2009,-7.199901338453962,2.57,38.01,58.4743918224897,High-income countries
2459,Canada,2009,-7.199901338453962,6.52,33.11,58.4743918224897,High-income countries
2460,Canada,2010,4.3292292550823674,2.34,38.0,60.2081215044483,High-income countries
2461,Canada,2010,4.3292292550823674,6.08,33.17,60.2081215044483,High-income countries
2462,Canada,2010,4.3292292550823674,1.0,15.2,60.2081215044483,High-income countries
2463,Canada,2010,4.3292292550823674,1.41,3.32,60.2081215044483,High-income countries
2464,Canada,2011,3.79972424802002,0.93,15.16,62.4987387708328,High-income countries
2465,Canada,2011,3.79972424802002,1.4,3.3,62.4987387708328,High-income countries
2466,Canada,2011,3.79972424802002,2.01,38.0,62.4987387708328,High-income countries
2467,Canada,2011,3.79972424802002,5.97,33.17,62.4987387708328,High-income countries
2468,Canada,2012,0.28084054327486285,6.39,34.84,62.5955489395005,High-income countries
2469,Canada,2012,0.28084054327486285,0.77,16.32,62.5955489395005,High-income countries
2470,Canada,2012,0.28084054327486285,1.38,3.5,62.5955489395005,High-income countries
2471,Canada,2012,0.28084054327486285,2.25,37.0,62.5955489395005,High-income countries
2472,Canada,2013,2.152335083164303,2.56,37.0,62.2310749013405,High-income countries
2473,Canada,2013,2.152335083164303,1.43,3.48,62.2310749013405,High-income countries
2474,Canada,2013,2.152335083164303,6.39,34.84,62.2310749013405,High-income countries
2475,Canada,2013,2.152335083164303,0.81,16.3,62.2310749013405,High-income countries
2476,Canada,2014,1.9980637730791173,0.38,2.12,64.3786621564923,High-income countries
2477,Canada,2014,1.9980637730791173,0.57,3.57,64.3786621564923,High-income countries
2478,Canada,2014,1.9980637730791173,1.36,3.48,64.3786621564923,High-income countries
2479,Canada,2014,1.9980637730791173,4.74,10.29,64.3786621564923,High-income countries
2480,Canada,2015,-2.60774733806155,4.97,10.31,66.1649020669781,High-income countries
2481,Canada,2015,-2.60774733806155,0.34,2.14,66.1649020669781,High-income countries
2482,Canada,2015,-2.60774733806155,0.71,3.57,66.1649020669781,High-income countries
2483,Canada,2015,-2.60774733806155,1.36,3.49,66.1649020669781,High-income countries
2484,Canada,2016,0.6995489098812868,1.4,3.49,65.3636845215556,High-income countries
2485,Canada,2016,0.6995489098812868,0.71,3.57,65.3636845215556,High-income countries
2486,Canada,2016,0.6995489098812868,5.05,10.31,65.3636845215556,High-income countries
2487,Canada,2016,0.6995489098812868,0.35,2.14,65.3636845215556,High-income countries
2488,Canada,2017,3.251376572310072,0.27,1.96,65.1010608504649,High-income countries
2489,Canada,2017,3.251376572310072,1.49,3.45,65.1010608504649,High-income countries
2490,Canada,2017,3.251376572310072,0.58,3.21,65.1010608504649,High-income countries
2491,Canada,2017,3.251376572310072,5.07,10.42,65.1010608504649,High-income countries
2492,Canada,2018,1.073717553386544,2.49,37.55,66.5998858508762,High-income countries
2493,Canada,2018,1.073717553386544,6.95,34.92,66.5998858508762,High-income countries
2494,Canada,2018,1.073717553386544,0.52,16.72,66.5998858508762,High-income countries
2495,Canada,2018,1.073717553386544,1.36,3.45,66.5998858508762,High-income countries
2496,Canada,2019,-1.6690548416963935,0.54,17.73,66.1714852804959,High-income countries
2497,Canada,2019,-1.6690548416963935,1.4,3.54,66.1714852804959,High-income countries
2498,Canada,2019,-1.6690548416963935,2.47,37.87,66.1714852804959,High-income countries
2499,Canada,2019,-1.6690548416963935,7.08,35.54,66.1714852804959,High-income countries
2500,Canada,2020,-5.738427308634364,5.01,10.58,61.1567709632763,High-income countries
2501,Canada,2020,-5.738427308634364,0.26,2.07,61.1567709632763,High-income countries
2502,Canada,2020,-5.738427308634364,1.27,3.53,61.1567709632763,High-income countries
2503,Canada,2020,-5.738427308634364,0.73,3.24,61.1567709632763,High-income countries
2504,Canada,2021,8.267389301659023,0.6,3.24,62.2468367159421,High-income countries
2505,Canada,2021,8.267389301659023,1.26,3.53,62.2468367159421,High-income countries
2506,Canada,2021,8.267389301659023,4.97,10.58,62.2468367159421,High-income countries
2507,Canada,2021,8.267389301659023,0.21,2.07,62.2468367159421,High-income countries
2508,Canada,2022,4.266227317501148,0.24,2.07,67.3176215563989,High-income countries
2509,Canada,2022,4.266227317501148,0.55,3.23,67.3176215563989,High-income countries
2510,Canada,2022,4.266227317501148,1.32,3.56,67.3176215563989,High-income countries
2511,Canada,2022,4.266227317501148,4.95,10.68,67.3176215563989,High-income countries
2512,Canada,2023,-2.0531627917952378,4.86,10.68,66.6323313370668,High-income countries
2513,Canada,2023,-2.0531627917952378,0.24,2.07,66.6323313370668,High-income countries
2514,Canada,2023,-2.0531627917952378,0.62,3.23,66.6323313370668,High-income countries
2515,Canada,2023,-2.0531627917952378,1.3,3.56,66.6323313370668,High-income countries
2516,Cayman Islands,2016,0.29239909613121284,14.18,9.59,..,High-income countries
2517,Cayman Islands,2016,0.29239909613121284,20.8,7.6,..,High-income countries
2518,Cayman Islands,2016,0.29239909613121284,9.25,9.79,..,High-income countries
2519,Cayman Islands,2016,0.29239909613121284,18.9,4.6,..,High-income countries
2520,Cayman Islands,2021,4.268740582707586,13.18,9.59,..,High-income countries
2521,Cayman Islands,2021,4.268740582707586,15.71,7.6,..,High-income countries
2522,Cayman Islands,2021,4.268740582707586,17.74,9.99,..,High-income countries
2523,Cayman Islands,2021,4.268740582707586,21.29,4.6,..,High-income countries
2524,Central African Republic,1995,-1.1294711745542863,13.96,9.72,50.4758911171183,Low-income countries
2525,Central African Republic,1995,-1.1294711745542863,17.61,8.6,50.4758911171183,Low-income countries
2526,Central African Republic,1995,-1.1294711745542863,15.12,8.67,50.4758911171183,Low-income countries
2527,Central African Republic,1995,-1.1294711745542863,12.66,6.02,50.4758911171183,Low-income countries
2528,Central African Republic,1997,4.053266162954028,14.4,8.67,55.8185083614851,Low-income countries
2529,Central African Republic,1997,4.053266162954028,13.24,6.02,55.8185083614851,Low-income countries
2530,Central African Republic,1997,4.053266162954028,25.25,9.72,55.8185083614851,Low-income countries
2531,Central African Republic,1997,4.053266162954028,19.48,8.6,55.8185083614851,Low-income countries
2532,Central African Republic,2001,-0.5316153998389694,20.37,8.43,39.7304997372329,Low-income countries
2533,Central African Republic,2001,-0.5316153998389694,13.87,6.33,39.7304997372329,Low-income countries
2534,Central African Republic,2001,-0.5316153998389694,20.04,9.72,39.7304997372329,Low-income countries
2535,Central African Republic,2001,-0.5316153998389694,19.38,8.8,39.7304997372329,Low-income countries
2536,Central African Republic,2002,-2.5899020743427315,15.84,9.72,36.1085647794782,Low-income countries
2537,Central African Republic,2002,-2.5899020743427315,17.62,8.86,36.1085647794782,Low-income countries
2538,Central African Republic,2002,-2.5899020743427315,19.21,8.43,36.1085647794782,Low-income countries
2539,Central African Republic,2002,-2.5899020743427315,12.93,6.34,36.1085647794782,Low-income countries
2540,Central African Republic,2003,-7.730914544720235,29.96,8.61,36.2312260023474,Low-income countries
2541,Central African Republic,2003,-7.730914544720235,10.47,6.31,36.2312260023474,Low-income countries
2542,Central African Republic,2003,-7.730914544720235,29.82,9.7,36.2312260023474,Low-income countries
2543,Central African Republic,2003,-7.730914544720235,20.06,8.61,36.2312260023474,Low-income countries
2544,Central African Republic,2004,0.5989412628735202,29.82,9.7,33.2439549188203,Low-income countries
2545,Central African Republic,2004,0.5989412628735202,20.06,8.61,33.2439549188203,Low-income countries
2546,Central African Republic,2004,0.5989412628735202,29.96,8.61,33.2439549188203,Low-income countries
2547,Central African Republic,2004,0.5989412628735202,10.47,6.31,33.2439549188203,Low-income countries
2548,Central African Republic,2005,-1.139007058317354,29.66,9.77,35.0709368656226,Low-income countries
2549,Central African Republic,2005,-1.139007058317354,19.85,8.84,35.0709368656226,Low-income countries
2550,Central African Republic,2005,-1.139007058317354,29.49,8.95,35.0709368656226,Low-income countries
2551,Central African Republic,2005,-1.139007058317354,13.68,6.25,35.0709368656226,Low-income countries
2552,Central African Republic,2006,3.80724486887809,29.96,8.44,36.3958702287378,Low-income countries
2553,Central African Republic,2006,3.80724486887809,12.65,6.53,36.3958702287378,Low-income countries
2554,Central African Republic,2006,3.80724486887809,29.83,9.65,36.3958702287378,Low-income countries
2555,Central African Republic,2006,3.80724486887809,20.06,8.81,36.3958702287378,Low-income countries
2556,Central African Republic,2007,3.3509455566783863,16.58,9.87,37.5808990187896,Low-income countries
2557,Central African Republic,2007,3.3509455566783863,19.65,9.06,37.5808990187896,Low-income countries
2558,Central African Republic,2007,3.3509455566783863,17.39,8.35,37.5808990187896,Low-income countries
2559,Central African Republic,2007,3.3509455566783863,14.06,6.2,37.5808990187896,Low-income countries
2560,Central African Republic,2008,0.49469398813304366,17.39,8.36,34.4375218095517,Low-income countries
2561,Central African Republic,2008,0.49469398813304366,14.06,6.16,34.4375218095517,Low-income countries
2562,Central African Republic,2008,0.49469398813304366,16.58,9.91,34.4375218095517,Low-income countries
2563,Central African Republic,2008,0.49469398813304366,19.64,9.26,34.4375218095517,Low-income countries
2564,Central African Republic,2009,7.550505389343698,17.39,8.36,31.4942464896799,Low-income countries
2565,Central African Republic,2009,7.550505389343698,14.06,6.16,31.4942464896799,Low-income countries
2566,Central African Republic,2009,7.550505389343698,16.58,9.91,31.4942464896799,Low-income countries
2567,Central African Republic,2009,7.550505389343698,19.64,9.26,31.4942464896799,Low-income countries
2568,Central African Republic,2010,5.223423540784111,16.58,9.91,34.4304819543042,Low-income countries
2569,Central African Republic,2010,5.223423540784111,19.64,9.26,34.4304819543042,Low-income countries
2570,Central African Republic,2010,5.223423540784111,17.39,8.36,34.4304819543042,Low-income countries
2571,Central African Republic,2010,5.223423540784111,14.06,6.16,34.4304819543042,Low-income countries
2572,Central African Republic,2011,0.8767502540155903,17.44,8.36,34.4756183327299,Low-income countries
2573,Central African Republic,2011,0.8767502540155903,12.36,6.16,34.4756183327299,Low-income countries
